customer_id,first_name,last_name,gender,DOB,job_industry_category,job_title,wealth_segment,deceased_indicator,owns_car,address
2355,Shaughn,,Male,1993-12-19 00:00:00,Manufacturing,Operator,Mass Customer,N,Yes,24 Lerdahl Street
2356,Arluene,Manchester,Female,1994-12-17 00:00:00,Manufacturing,Geological Engineer,Affluent Customer,N,No,801 Kings Parkway
2357,Lisette,Mingardi,Female,1962-10-15 00:00:00,Manufacturing,Civil Engineer,Mass Customer,N,No,89 Pawling Court
2358,Ave,Peatt,Male,1959-05-01 00:00:00,Retail,Senior Sales Associate,High Net Worth,N,Yes,89972 Graedel Point
2359,Merlina,Bream,Female,1986-03-25 00:00:00,Property,Mechanical Systems Engineer,High Net Worth,N,Yes,17123 Northport Circle
2360,Karleen,McGenn,Female,1974-11-03 00:00:00,Financial Services,VP Accounting,High Net Worth,N,Yes,20 Bluestem Way
2361,Jeannette,Cerman,Female,1954-11-28 00:00:00,,Help Desk Operator,High Net Worth,N,Yes,743 Stone Corner Parkway
2362,Herbie,Machans,Male,1972-06-05 00:00:00,Financial Services,Developer II,Affluent Customer,N,Yes,33 Prentice Street
2363,Bobby,Farmiloe,Male,1983-12-30 00:00:00,Entertainment,Nurse,Mass Customer,N,Yes,5 Columbus Crossing
2364,Fielding,Linklater,Male,1995-09-22 00:00:00,,Speech Pathologist,Mass Customer,N,Yes,29 Basil Point
2365,Lauretta,Furmonger,Female,1998-10-18 00:00:00,Argiculture,Structural Analysis Engineer,Mass Customer,N,Yes,1 Bay Pass
2366,Idette,Mapam,Female,1975-06-15 00:00:00,Health,Web Designer I,Mass Customer,N,Yes,89 Oak Hill
2367,Lorne,Sabin,Male,1957-05-22 00:00:00,Manufacturing,Electrical Engineer,Mass Customer,N,Yes,03 Clarendon Way
2368,Rowe,Losbie,Female,1993-01-22 00:00:00,Manufacturing,Chemical Engineer,Mass Customer,N,No,0 Gateway Road
2369,Averyl,Gosz,Female,1996-10-28 00:00:00,Financial Services,Financial Analyst,Mass Customer,N,Yes,631 Fuller Parkway
2370,Juliane,Calltone,Female,1996-03-19 00:00:00,Property,Analyst Programmer,High Net Worth,N,No,43898 Prentice Court
2371,Rory,Lokier,Female,1966-11-18 00:00:00,Manufacturing,Staff Scientist,High Net Worth,N,Yes,2 Melody Alley
2372,Jim,Shoppee,Male,1977-09-10 00:00:00,Health,Clinical Specialist,Affluent Customer,N,No,01 Dunning Drive
2373,Cordy,Readshall,Female,1982-05-22 00:00:00,Manufacturing,Structural Engineer,High Net Worth,N,Yes,86686 Novick Center
2374,Dolf,Baudichon,Male,1993-06-15 00:00:00,Financial Services,Design Engineer,Mass Customer,N,No,51 Leroy Place
2375,Alika,Milbourne,Female,1987-03-17 00:00:00,Retail,Sales Representative,Affluent Customer,N,No,5390 Park Meadow Park
2376,Eada,Narbett,Female,1958-10-23 00:00:00,,Community Outreach Specialist,High Net Worth,N,Yes,4 Judy Park
2377,Kristien,Dunne,Female,1998-10-02 00:00:00,IT,Analog Circuit Design manager,High Net Worth,N,No,9 American Ash Plaza
2378,Aggi,Farncombe,Female,1994-04-25 00:00:00,Manufacturing,Research Assistant II,Affluent Customer,N,No,3 Riverside Drive
2379,Trixie,Piscopiello,Female,1981-05-05 00:00:00,Health,Occupational Therapist,Affluent Customer,N,Yes,25925 Service Crossing
2380,Merissa,Milella,Female,1956-04-09 00:00:00,Retail,Technical Writer,Mass Customer,N,Yes,080 Pond Alley
2381,Dulsea,Pladen,Female,1973-02-12 00:00:00,Argiculture,Programmer I,Affluent Customer,N,Yes,1816 Monument Park
2382,Turner,Huggens,Male,1971-07-05 00:00:00,Retail,Accounting Assistant III,Mass Customer,N,Yes,1 Nova Avenue
2383,Zaria,Eberz,Female,1978-09-15 00:00:00,Financial Services,Compensation Analyst,Mass Customer,N,No,98 Mesta Street
2384,Garey,Letrange,Male,1961-07-16 00:00:00,Health,Operator,High Net Worth,N,Yes,7256 Forster Crossing
2385,Gaultiero,Lissenden,Male,1958-12-17 00:00:00,Health,Dental Hygienist,Mass Customer,N,No,249 Burning Wood Point
2386,Adrianne,Lowerson,Female,1997-07-06 00:00:00,Financial Services,Compensation Analyst,Mass Customer,N,No,12651 Lake View Point
2387,Roy,Jone,Male,1977-08-30 00:00:00,,Nurse,High Net Worth,N,Yes,9501 Melby Avenue
2388,Quincy,Weben,Male,1997-05-28 00:00:00,Financial Services,Cost Accountant,Mass Customer,N,No,69810 Westridge Avenue
2389,Sibyl,Gudge,Male,1973-12-28 00:00:00,Retail,Desktop Support Technician,High Net Worth,N,No,422 Crownhardt Court
2390,Tonya,Nealand,Female,1964-05-06 00:00:00,Property,Legal Assistant,Mass Customer,N,No,4 Londonderry Junction
2391,Corny,Millott,Female,1961-04-22 00:00:00,Health,Nurse Practicioner,Mass Customer,N,No,7346 Luster Circle
2392,Isadora,Gronaller,Female,2001-01-11 00:00:00,Manufacturing,Marketing Assistant,Affluent Customer,N,No,43 Commercial Road
2393,Dorian,Colledge,Female,1981-06-21 00:00:00,Health,Registered Nurse,High Net Worth,N,Yes,44083 Village Court
2394,Ferne,Reese,Female,1995-11-12 00:00:00,,GIS Technical Architect,Mass Customer,N,Yes,57 Tennessee Alley
2395,Ashlin,Kesby,Male,1966-02-26 00:00:00,,Executive Secretary,High Net Worth,N,No,57 Debra Terrace
2396,Elmira,Wildblood,Female,1973-08-02 00:00:00,Retail,Recruiter,Affluent Customer,N,Yes,846 Carberry Street
2397,Cassius,Birchenough,Male,1985-06-10 00:00:00,Retail,Analyst Programmer,Affluent Customer,N,Yes,4 Center Park
2398,Mirelle,,Female,2000-10-11 00:00:00,Financial Services,Administrative Assistant IV,High Net Worth,N,Yes,1 Coolidge Plaza
2399,Devonne,McPolin,Female,1980-06-11 00:00:00,Manufacturing,Software Consultant,High Net Worth,N,Yes,544 Northland Place
2400,Lindsay,Stollsteiner,Male,1978-02-28 00:00:00,Property,Office Assistant III,Mass Customer,N,Yes,91 Norway Maple Hill
2401,Drake,Riguard,Male,1977-07-31 00:00:00,,Staff Scientist,Mass Customer,N,Yes,5 Myrtle Trail
2402,Merrielle,Strafen,Female,1957-06-07 00:00:00,Financial Services,Cost Accountant,Mass Customer,N,Yes,645 Thackeray Street
2403,Karalee,Tremlett,Female,1977-10-25 00:00:00,Financial Services,Technical Writer,Affluent Customer,N,No,1439 Utah Court
2404,Conney,Grouse,Male,1960-03-14 00:00:00,Retail,Graphic Designer,Mass Customer,N,No,9 Hollow Ridge Circle
2405,Quintana,Merricks,Female,1957-07-28 00:00:00,,Structural Analysis Engineer,Mass Customer,N,No,4177 Bluejay Street
2406,Randal,Messager,Male,1973-06-11 00:00:00,,Executive Secretary,Affluent Customer,N,Yes,75351 Ridgeview Lane
2407,Merrily,,Female,1959-03-30 00:00:00,Financial Services,,High Net Worth,N,Yes,4006 Algoma Crossing
2408,Celestia,,Female,1955-10-10 00:00:00,Health,VP Marketing,Mass Customer,N,No,881 Debs Center
2409,Carolan,Ortler,Female,1989-07-13 00:00:00,Health,,Mass Customer,N,No,423 Debra Terrace
2410,Eugenia,Verey,Female,1974-08-24 00:00:00,Manufacturing,Geological Engineer,Mass Customer,N,Yes,1369 Wayridge Terrace
2411,Casey,McDade,Male,1964-05-27 00:00:00,Financial Services,Technical Writer,High Net Worth,N,No,6142 Grayhawk Lane
2412,Tiffi,Havercroft,Female,1981-05-26 00:00:00,Manufacturing,Chemical Engineer,Affluent Customer,N,No,5 Steensland Hill
2413,Abbey,Murrow,Male,1943-08-11 00:00:00,Manufacturing,Environmental Specialist,High Net Worth,N,Yes,37983 Logan Street
2414,Basile,Bowlas,U,,Health,Registered Nurse,Mass Customer,N,Yes,31168 Messerschmidt Street
2415,Tanner,Harp,Male,1978-11-05 00:00:00,Manufacturing,Web Designer II,Mass Customer,N,No,240 Lake View Road
2416,Eberhard,Shalcras,Male,1959-12-29 00:00:00,Health,Office Assistant I,Affluent Customer,N,No,290 Jay Drive
2417,Cacilia,Swetland,Female,1974-06-24 00:00:00,,Nurse,Affluent Customer,N,No,1369 Morrow Plaza
2418,Elspeth,Brazil,Female,1970-04-05 00:00:00,Property,Software Engineer III,Mass Customer,N,Yes,61976 Emmet Junction
2419,Aron,Karlsen,Male,1978-07-04 00:00:00,Property,Physical Therapy Assistant,High Net Worth,N,No,7585 Rutledge Trail
2420,Celie,Guyers,Female,1976-08-26 00:00:00,Financial Services,Staff Scientist,High Net Worth,N,No,9 Northwestern Pass
2421,Marilee,Garbott,Female,1954-08-16 00:00:00,Health,Research Nurse,Affluent Customer,N,Yes,16 Dwight Court
2422,Crysta,Woliter,Female,1978-11-30 00:00:00,Entertainment,Librarian,High Net Worth,N,No,4 Becker Center
2423,Lenci,Symcox,Male,1981-02-20 00:00:00,IT,Professor,Mass Customer,N,Yes,96 Hintze Point
2424,Loren,Batkin,Male,1982-01-06 00:00:00,,,Affluent Customer,N,Yes,34222 Vera Circle
2425,Barn,Sainsberry,Male,1976-03-19 00:00:00,,Help Desk Technician,Mass Customer,N,Yes,338 Little Fleur Avenue
2426,Yancy,Ovett,U,,IT,,Affluent Customer,N,Yes,57769 Gulseth Lane
2427,Myrta,Whibley,Female,1998-10-15 00:00:00,,Senior Developer,High Net Worth,N,Yes,309 Shopko Center
2428,Pauly,Keightley,Male,1968-07-26 00:00:00,,Help Desk Operator,Mass Customer,N,Yes,37 Roth Place
2429,Emeline,Baldi,Female,1980-11-11 00:00:00,Manufacturing,Assistant Professor,Mass Customer,N,Yes,618 Kropf Drive
2430,Humbert,Dikles,Male,1968-09-06 00:00:00,,Quality Engineer,Mass Customer,N,No,1966 Glendale Avenue
2431,Alvy,Tyndall,Male,1999-12-24 00:00:00,Financial Services,Senior Cost Accountant,Mass Customer,N,Yes,401 Pond Circle
2432,Ebba,Melhuish,Female,1981-02-21 00:00:00,Manufacturing,Nuclear Power Engineer,Affluent Customer,N,Yes,582 Kropf Avenue
2433,Burty,Strutz,Male,1976-07-19 00:00:00,,Nurse Practicioner,High Net Worth,N,Yes,2 Columbus Park
2434,Lenci,Soars,Male,1956-11-17 00:00:00,,Environmental Specialist,Affluent Customer,N,No,99739 Coolidge Crossing
2435,Orly,Ceney,Female,1961-08-12 00:00:00,Manufacturing,Account Coordinator,Mass Customer,N,No,75 Westerfield Park
2436,Jaymie,Wellesley,Male,1986-03-21 00:00:00,IT,Help Desk Technician,Mass Customer,N,No,62842 Pearson Point
2437,Simonette,Cressingham,Female,1977-05-01 00:00:00,Financial Services,Marketing Manager,Mass Customer,N,Yes,78426 Fulton Plaza
2438,Lorianne,Ethersey,Female,1983-01-29 00:00:00,Manufacturing,Speech Pathologist,Mass Customer,N,Yes,336 Service Pass
2439,Shelly,Yakebovitch,Female,1967-10-02 00:00:00,Manufacturing,,Affluent Customer,N,No,4 Northridge Center
2440,Lethia,Juanes,Female,1959-09-21 00:00:00,Manufacturing,Engineer II,Affluent Customer,N,No,8 Superior Court
2441,Loutitia,Pinkie,Female,1959-03-29 00:00:00,Property,,High Net Worth,N,Yes,8147 Dapin Hill
2442,Odie,Enrrico,Male,1957-10-13 00:00:00,Health,Social Worker,Affluent Customer,N,Yes,047 Kedzie Park
2443,Towny,Python,Male,1990-02-13 00:00:00,Property,Computer Systems Analyst I,High Net Worth,N,No,9346 Sunfield Plaza
2444,Emmet,Cristoforo,Male,1977-05-13 00:00:00,Manufacturing,Associate Professor,High Net Worth,N,No,11 Dunning Pass
2445,Johnnie,Prujean,Male,1976-03-11 00:00:00,Retail,Quality Control Specialist,Affluent Customer,N,No,67 Crowley Drive
2446,Lovell,Kiss,Male,1956-09-07 00:00:00,Retail,,Affluent Customer,N,No,76 Schiller Pass
2447,Richard,Poor,Male,1997-01-06 00:00:00,,Tax Accountant,Affluent Customer,N,Yes,71761 Almo Street
2448,Lorri,Iston,Female,1992-12-18 00:00:00,Property,Structural Analysis Engineer,High Net Worth,N,No,4898 Buell Terrace
2449,Oates,Broadberrie,Male,1982-06-01 00:00:00,,Tax Accountant,Affluent Customer,N,No,6 Morningstar Way
2450,Jayson,Breheny,Male,1974-06-21 00:00:00,Retail,Structural Engineer,Affluent Customer,N,Yes,15 Shelley Hill
2451,Upton,Orford,Male,1973-03-09 00:00:00,Argiculture,Editor,Affluent Customer,N,Yes,1556 Sheridan Hill
2452,Sophronia,Yerrill,Female,1975-07-24 00:00:00,Manufacturing,Chemical Engineer,Mass Customer,N,Yes,6568 Northridge Pass
2453,Ruthe,Campe,Female,1992-08-05 00:00:00,Telecommunications,Safety Technician II,High Net Worth,N,No,4694 Carioca Court
2454,Gene,Brome,Female,1960-02-13 00:00:00,Property,Senior Sales Associate,Mass Customer,N,Yes,6 Ryan Drive
2455,Kathe,Heatlie,Female,1977-10-09 00:00:00,Manufacturing,,Mass Customer,N,No,975 Annamark Hill
2456,Reidar,Pullin,Male,1991-05-29 00:00:00,,Sales Associate,Mass Customer,N,No,40 Ilene Drive
2457,Benito,Vearnals,Male,1975-04-12 00:00:00,IT,Developer IV,High Net Worth,N,Yes,60 Sycamore Lane
2458,Leilah,Liddel,Female,1964-04-20 00:00:00,Manufacturing,Media Manager II,High Net Worth,N,Yes,8439 Katie Crossing
2459,Jeanna,Naulls,Female,1986-01-10 00:00:00,Manufacturing,Quality Engineer,High Net Worth,N,No,22 Hayes Center
2460,Mick,Boutellier,Male,1976-05-17 00:00:00,Manufacturing,Nurse Practicioner,High Net Worth,N,Yes,3126 Butterfield Pass
2461,Tully,,Male,1976-06-12 00:00:00,,Speech Pathologist,Affluent Customer,N,No,0 Moulton Plaza
2462,Fletcher,Hutchens,Male,1980-07-05 00:00:00,Entertainment,Assistant Media Planner,Affluent Customer,N,No,188 Carberry Point
2463,Krystle,Jovicevic,Female,1978-01-30 00:00:00,Health,Pharmacist,Mass Customer,N,No,083 Farragut Avenue
2464,Cleve,Jindrak,Male,1983-04-06 00:00:00,Retail,Speech Pathologist,Mass Customer,N,No,62052 Loomis Avenue
2465,Paloma,Nilles,Female,1984-06-12 00:00:00,,Senior Editor,Mass Customer,N,Yes,49 Talmadge Trail
2466,Araldo,Klamp,Male,1980-10-04 00:00:00,Entertainment,Software Test Engineer IV,High Net Worth,N,No,6247 Crest Line Terrace
2467,Ynez,Fawloe,Female,1975-07-15 00:00:00,Manufacturing,Engineer III,Affluent Customer,N,Yes,77 Armistice Alley
2468,Parker,Barenskie,Male,1995-12-12 00:00:00,Retail,Marketing Assistant,High Net Worth,N,No,572 Meadow Ridge Drive
2469,Kermie,Hedger,U,,IT,Accounting Assistant II,Mass Customer,N,Yes,7 Mcguire Terrace
2470,Roy,Dunaway,Male,1957-07-04 00:00:00,Argiculture,,Mass Customer,N,No,70 Erie Street
2471,Noland,Bresland,Male,1978-12-20 00:00:00,Manufacturing,Geological Engineer,Mass Customer,N,Yes,3 Talisman Place
2472,Mathias,Element,Male,1989-06-02 00:00:00,Health,Product Engineer,High Net Worth,N,Yes,567 Scott Park
2473,Davon,,Male,1970-05-10 00:00:00,Entertainment,Administrative Assistant I,Mass Customer,N,Yes,9248 Sugar Terrace
2474,Chrysa,Burrett,Female,1980-06-08 00:00:00,Argiculture,Executive Secretary,High Net Worth,N,Yes,13 Tennyson Point
2475,Cammi,Ambrogioni,Female,1977-05-02 00:00:00,,Quality Control Specialist,Mass Customer,N,No,88540 Scoville Plaza
2476,Hal,Braddon,Male,1956-09-25 00:00:00,Property,Administrative Officer,High Net Worth,N,No,22779 Graedel Road
2477,Barney,Tilling,Male,1977-03-23 00:00:00,Manufacturing,Electrical Engineer,Affluent Customer,N,Yes,51800 Meadow Vale Point
2478,Andreas,Lamke,Male,1966-07-07 00:00:00,Financial Services,Senior Cost Accountant,Affluent Customer,N,Yes,1 Trailsway Lane
2479,Helge,Voller,Female,1996-11-06 00:00:00,Retail,Community Outreach Specialist,Mass Customer,N,No,65662 Haas Trail
2480,Adey,Shevlin,Female,1971-12-26 00:00:00,Manufacturing,Nuclear Power Engineer,High Net Worth,N,Yes,0 Union Plaza
2481,Amber,Ruslin,Female,1979-01-20 00:00:00,Manufacturing,Chief Design Engineer,Mass Customer,N,Yes,1 Forster Junction
2482,Regan,Siemens,Male,1953-12-10 00:00:00,Health,Pharmacist,Mass Customer,N,Yes,24877 3rd Circle
2483,Greta,Cotterrill,Female,1987-06-06 00:00:00,Manufacturing,,Mass Customer,N,No,34797 Londonderry Trail
2484,Elise,Slimm,Female,1979-10-03 00:00:00,Property,Senior Quality Engineer,Mass Customer,N,Yes,24649 Kennedy Street
2485,Ringo,Parkyn,Male,1955-07-27 00:00:00,,Help Desk Technician,Mass Customer,N,Yes,9 Spaight Place
2486,Alaine,Halbord,Female,1954-03-09 00:00:00,Manufacturing,Structural Engineer,Mass Customer,N,Yes,711 Hayes Court
2487,Elton,Piggford,Male,1978-01-13 00:00:00,IT,Operator,Affluent Customer,N,Yes,30624 John Wall Point
2488,Idalia,Braunton,Female,1988-11-17 00:00:00,Financial Services,Senior Financial Analyst,Mass Customer,N,Yes,46 Victoria Center
2489,Emma,Mates,Female,1976-06-12 00:00:00,Retail,Speech Pathologist,Mass Customer,N,No,99 Blackbird Court
2490,Clint,Krause,Male,1987-10-01 00:00:00,Health,,Mass Customer,N,Yes,00 Rutledge Alley
2491,Tabbie,Turone,Male,1977-05-08 00:00:00,Health,Clinical Specialist,Mass Customer,N,No,719 Vahlen Way
2492,Gayelord,Lipman,Male,1974-02-01 00:00:00,Manufacturing,Design Engineer,High Net Worth,N,No,02 Declaration Lane
2493,Rey,Collum,Male,1981-08-19 00:00:00,Entertainment,Assistant Media Planner,Mass Customer,N,Yes,9366 Judy Alley
2494,Donella,Emm,Female,1974-08-08 00:00:00,Manufacturing,Senior Sales Associate,High Net Worth,N,No,07623 Mandrake Trail
2495,Gwenore,Suero,Female,1953-11-12 00:00:00,IT,Assistant Professor,Affluent Customer,N,No,050 Buell Lane
2496,Lew,Wittleton,Male,1980-08-26 00:00:00,Manufacturing,Web Developer II,Mass Customer,N,Yes,556 Gale Road
2497,Gustav,Aaronsohn,Male,1969-04-05 00:00:00,Property,Administrative Assistant IV,Affluent Customer,N,No,24 Helena Alley
2498,Rosana,Emmatt,Female,1978-02-02 00:00:00,Retail,Software Test Engineer III,High Net Worth,N,No,77410 Bluejay Street
2499,Doll,Tschirschky,Female,1973-08-30 00:00:00,Retail,Account Representative I,Mass Customer,N,No,62 Doe Crossing Junction
2500,Micky,Livings,Female,1957-12-18 00:00:00,Property,Senior Developer,High Net Worth,N,Yes,7 Lake View Street
2501,Ora,Meaddowcroft,Female,1971-07-12 00:00:00,Financial Services,Actuary,Mass Customer,N,Yes,30 Redwing Pass
2502,Concordia,Mussington,Female,1964-08-23 00:00:00,Manufacturing,Structural Engineer,Mass Customer,N,Yes,99488 Mccormick Terrace
2503,Devlin,Laneham,Male,1967-07-16 00:00:00,Health,Budget/Accounting Analyst I,Affluent Customer,N,Yes,60 Banding Terrace
2504,Aloysius,Huffer,Male,2000-04-29 00:00:00,Property,,Mass Customer,N,No,6220 Sugar Court
2505,Myrah,McCarry,Female,1980-08-25 00:00:00,Financial Services,VP Marketing,High Net Worth,N,No,53 Anthes Point
2506,Arlana,Ferrick,Female,1955-01-20 00:00:00,Health,,Affluent Customer,N,No,0 Mosinee Lane
2507,Alysa,Galilee,Female,1986-06-25 00:00:00,Health,Biostatistician III,Affluent Customer,N,Yes,9 Caliangt Park
2508,Virgil,Borkett,Male,1996-11-04 00:00:00,,Information Systems Manager,Mass Customer,N,No,0192 Ridgeview Terrace
2509,Danya,Beadles,Male,1971-07-07 00:00:00,Financial Services,Help Desk Technician,Mass Customer,N,No,6534 New Castle Plaza
2510,Nealson,Lowdham,Male,1973-04-10 00:00:00,Manufacturing,Human Resources Manager,Mass Customer,N,Yes,6 Hoard Plaza
2511,Jedidiah,Daulby,Male,1991-07-12 00:00:00,Financial Services,Technical Writer,Mass Customer,N,Yes,440 Shasta Crossing
2512,Franzen,Halliday,Male,1968-05-22 00:00:00,,Web Developer I,High Net Worth,N,Yes,1127 Artisan Parkway
2513,Rustie,Ligoe,Male,1978-07-31 00:00:00,Property,Structural Analysis Engineer,Mass Customer,N,No,23478 Ramsey Pass
2514,Vincenty,Sayer,Male,1975-08-11 00:00:00,Financial Services,Senior Financial Analyst,High Net Worth,N,Yes,5 Warbler Avenue
2515,Manya,,Female,1995-03-07 00:00:00,Retail,,Affluent Customer,N,Yes,685 International Lane
2516,Zoe,Kiddye,Female,1967-05-27 00:00:00,Health,Registered Nurse,Mass Customer,N,No,6188 Anniversary Circle
2517,Rozanna,Kegan,Female,1978-10-19 00:00:00,Health,Research Nurse,Mass Customer,N,Yes,3 American Ash Parkway
2518,Krystalle,Ives,Female,1954-08-22 00:00:00,,Recruiting Manager,Mass Customer,N,Yes,9 Trailsway Court
2519,Ryon,Dalliston,Male,1979-10-17 00:00:00,Manufacturing,Senior Developer,Mass Customer,N,Yes,9 Oak Park
2520,Gabie,Skett,Male,1974-05-27 00:00:00,Retail,Accountant III,Affluent Customer,N,Yes,82 Lukken Lane
2521,Kellia,Martugin,Female,1999-08-29 00:00:00,Manufacturing,Chemical Engineer,High Net Worth,N,Yes,88551 Hollow Ridge Pass
2522,Benton,MacGragh,Male,1977-02-03 00:00:00,,,High Net Worth,N,No,283 Claremont Hill
2523,Lauree,Shewery,Female,1961-10-29 00:00:00,Financial Services,VP Marketing,Mass Customer,N,Yes,633 Menomonie Junction
2524,Rustie,Kingsland,Male,1969-05-29 00:00:00,Retail,Help Desk Technician,Mass Customer,N,Yes,3 Myrtle Terrace
2525,Hans,Ison,Male,1992-10-03 00:00:00,Financial Services,Cost Accountant,Mass Customer,N,No,3 Park Meadow Drive
2526,Izaak,Dopson,Male,1969-02-01 00:00:00,Manufacturing,Software Test Engineer II,Mass Customer,N,No,2757 Green Ridge Circle
2527,Arly,Petersen,Female,1980-07-19 00:00:00,,Technical Writer,Affluent Customer,N,Yes,46 Dawn Way
2528,Cassie,Toffaloni,Male,1978-09-23 00:00:00,Financial Services,Senior Editor,Affluent Customer,N,No,53723 Dunning Street
2529,Ben,Laidler,Male,1954-05-11 00:00:00,Manufacturing,Quality Engineer,High Net Worth,N,Yes,671 Mallory Pass
2530,Engracia,Foulcher,Female,1960-08-03 00:00:00,Property,Business Systems Development Analyst,Mass Customer,N,Yes,025 Knutson Terrace
2531,Brendan,Verbeke,Male,1981-08-20 00:00:00,Property,Teacher,High Net Worth,N,Yes,778 Cambridge Street
2532,Milli,Hubbert,Female,1969-05-01 00:00:00,Manufacturing,,Mass Customer,N,No,601 Dryden Way
2533,Harper,Ioannidis,Male,1993-07-26 00:00:00,Health,Speech Pathologist,Affluent Customer,N,Yes,3144 Ruskin Trail
2534,Estelle,Lithgow,Female,1965-06-21 00:00:00,Manufacturing,Research Associate,Affluent Customer,N,Yes,94554 Derek Trail
2535,Butch,Broadnicke,Male,1981-08-20 00:00:00,Financial Services,Accountant III,Affluent Customer,N,No,0166 Stephen Drive
2536,Aigneis,Brignall,Female,1964-06-10 00:00:00,Health,Associate Professor,Mass Customer,N,Yes,49 Sheridan Circle
